,SK_ID_CURR,TARGET
106,100792,0.059476581662872736
107,100797,0.08817675375476751
108,100823,0.0945128169619222
109,100826,0.09202204145795942
110,100830,0.06687916893389162
111,100836,0.13168645541781854
112,100872,0.0832569176557838
113,100910,0.08810221959395795
114,100913,0.05843467780953753
115,100918,0.0793786467353847
116,100931,0.05514747184902416
117,100952,0.11949028480529325
118,100953,0.1017295423941372
119,100965,0.10498516324440442
120,100970,0.08125807408719693
121,100982,0.12076705043209855
122,100983,0.08480641018997771
123,100984,0.06855209535901982
124,100987,0.11510383336707546
125,100997,0.0912156706573603
126,100998,0.13140932190681165
127,101002,0.0974658315335629
128,101005,0.13453438709951487
129,101008,0.1205359339427793
130,101020,0.09440688168206644
131,101021,0.0910559206009877
132,101024,0.09414318667965496
133,101025,0.12711103422962236
134,101026,0.09416244449873674
135,101031,0.08579609370327174
136,101041,0.0572168179844415
137,101051,0.06411509120527617
138,101055,0.0887776022289811
139,101056,0.13112088317061926
140,101057,0.10187608479978894
141,101064,0.07281106654750835
142,101079,0.07948754488696332
143,101087,0.08834801209149983
144,101090,0.06424746086440279
145,101092,0.09062466161434947
146,101097,0.09630861490977707
147,101099,0.055576930520801496
148,101107,0.08948925292336836
149,101118,0.09101263913059846
150,101125,0.09791544727678914
151,101126,0.08149108478468312
152,101128,0.09538579307817163
153,101136,0.1299700896699041
154,101140,0.10720188790181287
155,101149,0.07461143447731629
156,101160,0.08020977113151721
157,101169,0.1139047040814312
158,101181,0.07426691984170443
159,101186,0.05765661341740575
160,101190,0.09935317534686072
161,101193,0.11827633062849452
162,101194,0.08977073088165724
163,101198,0.09753728988346821
164,101200,0.07655872406535714
165,101204,0.09941226420334157
166,101211,0.08185972107005533
167,101213,0.08381076173089556
168,101223,0.07259101388072683
169,101225,0.09344779613202275
170,101237,0.07531944108282397
171,101243,0.07945522275754172
172,101244,0.10902938959099731
173,101258,0.06844657332981623
174,101259,0.15467265681652964
175,101268,0.10278010414570832
176,101269,0.06505812947658034
177,101271,0.1122744301962909
178,101279,0.07017851485663784
179,101281,0.08675545030959658
180,101287,0.07470331555638923
181,101292,0.09197170296561237
182,101294,0.07760337849291882
183,101296,0.06648767601102713
184,101297,0.08110229421754486
185,101299,0.061484733927169036
186,101301,0.07602560222847995
187,101305,0.07619891274800912
188,101308,0.06827367638008106
189,101318,0.05586963792807132
190,101327,0.11159211858804338
191,101329,0.10362561142012638
192,101332,0.06396691855061874
193,101337,0.09168784393150166
194,101343,0.06388734144858887
195,101345,0.08158181306324622
196,101346,0.08891070555660711
197,101353,0.053288496190473926
198,101354,0.11075568545317838
199,101355,0.09436582916170355
200,101356,0.05658809081128679
201,101362,0.11095251812528781
202,101363,0.12558045767131007
203,101365,0.07995412028656328
204,101366,0.09505243984275778
205,101367,0.12163139249713463
206,101368,0.05568845873556082
207,101374,0.12436709999028166
208,101380,0.060180631636575124
209,101383,0.06512768652959439
210,101398,0.05287841078254087
211,101399,0.1335006367564898
212,101401,0.09513324466099014
213,101412,0.10100610108262872
214,101426,0.10497692887101154
215,101427,0.14243982129951324
216,101428,0.10161036787567977
217,101429,0.09574422878772056
218,101434,0.06867664445817599
219,101440,0.09161461578235239
220,101448,0.09507097994165097
221,101449,0.0798548351646152
222,101465,0.07580329546110774
223,101467,0.06605088216865983
224,101472,0.14702855123881356
225,101478,0.08041520275221403
226,101497,0.08472821055468172
227,101504,0.06458279545356026
228,101547,0.08596212803680245
229,101548,0.10034209614320341
230,101555,0.07559559617145481
231,101570,0.0925319154157202
232,101572,0.07042053809183191
233,101578,0.07814501045221225
234,101580,0.10305693443213688
235,101588,0.09972454611604342
236,101602,0.07756004858257431
237,101610,0.10215052768655773
238,101614,0.11711226463466284
239,101616,0.09655276252154923
240,101643,0.09230293852022356
241,101644,0.09720392170050235
242,101649,0.08676295551470617
243,101650,0.10121278569942456
244,101665,0.061212086029503815
245,101667,0.1299162690458075
246,101669,0.05752444682155498
247,101674,0.13380930525746484
248,101675,0.08503792386196951
249,101678,0.10503892932241558
250,101682,0.08020617873062257
251,101686,0.09367536577004748
252,101697,0.12863071227046485
253,101700,0.09284068551754196
254,101711,0.06729681832219994
255,101714,0.05080583009048295
256,101715,0.10639287177796627
257,101728,0.0945338302989319
258,101732,0.07167396091589545
259,101757,0.08982194032625482
260,101758,0.1021604871289375
261,101759,0.10332324690632308
262,101762,0.05048136047730649
263,101764,0.07314549836923195
264,101780,0.11629200847582535
265,101784,0.08773853384263819
266,101789,0.07161647984658746
267,101816,0.08203210607908944
268,101819,0.058869875027922354
269,101827,0.043593853829173246
270,101863,0.08320482834211253
271,101867,0.10188718859520006
272,101870,0.07286242833501136
273,101873,0.10268604174661358
274,101878,0.0946208658478616
275,101879,0.05546307945088569
276,101880,0.0713592734216367
277,101887,0.1101080526685664
278,101897,0.06297367732773473
279,101901,0.06369490671146766
280,101903,0.1490737118230771
281,101920,0.06964216995217981
282,101921,0.08281902673072326
283,101922,0.08006943430910897
284,101961,0.15337247773757162
285,101962,0.07878041035563653
286,101971,0.07272347554030875
287,101976,0.122992558004781
288,102002,0.10054223416461308
289,102005,0.06705013429491684
290,102007,0.13864440953786633
291,102017,0.07006540443475141
292,102019,0.12015533381888302
293,102029,0.06012231840505368
294,102051,0.09234295413187475
295,102052,0.06667859444747684
296,102054,0.07920550658542942
297,102062,0.11321924394802758
298,102067,0.09825711941359694
299,102068,0.09283717091132343
300,102070,0.07130340786088037
301,102090,0.07484996375322946
302,102092,0.14017820471897485
303,102099,0.12889439021967133
304,102100,0.05201389976919831
305,102112,0.10151791313697538
306,102113,0.09838669651406531
307,102122,0.10112303574309534
308,102123,0.07397730517884853
309,102125,0.06822189077905907
310,102126,0.10590494527851183
311,102146,0.09404676606589997
312,102147,0.10294706273733625
313,102151,0.08574681587977298
314,102158,0.09187845223682264
315,102159,0.07514741019237356
316,102162,0.07082110363200607
317,102165,0.08010294896078447
318,102166,0.09979674492993541
319,102174,0.06659580134981051
320,102193,0.13331349644400065
321,102198,0.08604432629924766
322,102205,0.10364633864829684
323,102206,0.09662809482927057
324,102218,0.08892408760433267
325,102221,0.09469234158585926
326,102230,0.08575296855530563
327,102238,0.08722923198438236
328,102248,0.06409424485663003
329,102252,0.10357999673137634
330,102259,0.06481367780762812
331,102262,0.10012588698830033
332,102273,0.06953038498327596
333,102286,0.08925598932341093
334,102293,0.08093516324070162
335,102294,0.058863480450259596
336,102296,0.07196763029236199
337,102298,0.10581449213062233
338,102303,0.07457917663987079
339,102309,0.09191833722641271
340,102315,0.06724843778373077
341,102340,0.07589076281374921
342,102342,0.06710907415946897
343,102344,0.08387907881595287
344,102346,0.1096970699290888
345,102347,0.06419453864254049
346,102374,0.1073553288010371
347,102380,0.10326215115721242
348,102387,0.08228529530639571
349,102393,0.07553438874482125
350,102403,0.08231505385554368
351,102413,0.08862534118816194
352,102414,0.06629842254423358
353,102415,0.07874218371574387
354,102416,0.08309056887067118
355,102439,0.08874468927614815
356,102441,0.08318652117261262
357,102443,0.07745840012926737
358,102444,0.10017198835127396
359,102445,0.14366751627426227
360,102448,0.07040242549428452
361,102449,0.09109741911073857
362,102450,0.1321626905066238
363,102456,0.0740014709433601
364,102458,0.09463949066110688
365,102459,0.07763219766481393
366,102465,0.053147644656779985
367,102470,0.12923548385971736
368,102471,0.06270719926269441
369,102475,0.11551324034470814
370,102476,0.10815820084297435
371,102506,0.06986707951159002
372,102509,0.06859547596517533
373,102519,0.08168676521977232
374,102522,0.07301512264180218
375,102545,0.07053881706486775
376,102549,0.1209364813835002
377,102562,0.06685411799976902
378,102563,0.07905049899406325
379,102568,0.10156963545310103
380,102582,0.11159291341848956
381,102592,0.05686062375795129
382,102597,0.08191071932165107
383,102605,0.09837308469011899
384,102614,0.09193756651100872
385,102617,0.09320864275921686
386,102634,0.0643251398443981
387,102652,0.06269731907994587
388,102655,0.04587062609025402
389,102671,0.05739002449323192
390,102694,0.0775716659807805
391,102701,0.10109617315132308
392,102703,0.04887155445697042
393,102704,0.06735760672310959
394,102713,0.042042130408761876
395,102720,0.09054253977584852
396,102731,0.07238134215165458
397,102733,0.0755718876496447
398,102749,0.10596505968008481
399,102755,0.06906000134330213
400,102763,0.07815647659757619
401,102770,0.10500038366380457
402,102772,0.09236972251350994
403,102799,0.09172864226445378
404,102838,0.08503616742356476
405,102854,0.07707068581097197
406,102862,0.12097025758538285
407,102863,0.09061210459272465
408,102867,0.07041831683598868
409,102868,0.06861251151597467
410,102878,0.08837566201992882
411,102887,0.08725919247497996
412,102898,0.10778025555043903
413,102904,0.08165214735146381
414,102912,0.12852999121541273
415,102919,0.0627757283825799
416,102927,0.07425358561487053
417,102932,0.09563832964168495
418,102933,0.13680917652735727
419,102935,0.05625200297585912
420,102958,0.09806509758629961
421,102969,0.0954380340900743
422,102971,0.07393994087811008
423,102975,0.06661637369145826
424,102979,0.10170182295754432
425,102982,0.05947902855460296
426,102987,0.12172227266875504
427,102989,0.08299039368514917
428,102995,0.08627741129351701
429,102996,0.08698854034685684
430,103000,0.05648469594127514
431,103001,0.1048846935381679
432,103004,0.07966773138365268
433,103010,0.08303654484713907
434,103025,0.10538782255491
435,103029,0.09933472654839277
436,103046,0.09331081923008795
437,103056,0.07875377260423864
438,103062,0.07845739932073509
439,103078,0.103202933691137
440,103083,0.059005442053030585
441,103092,0.0879997518578653
442,103096,0.08216002315853055
443,103097,0.11794269846572654
444,103102,0.1265272105429786
445,103112,0.08908045982423415
446,103132,0.057079594762277135
447,103144,0.08594249935324916
448,103145,0.0805369562799385
449,103146,0.0676776701057706
450,103147,0.10786574784611581
451,103158,0.07723811606545632
452,103171,0.11038692497844481
453,103173,0.06148934095306712
454,103184,0.09293619982012273
455,103195,0.09820546589208408
456,103196,0.06069598465671533
457,103206,0.07460204399247276
458,103230,0.08525095678251475
459,103231,0.10639885569016633
460,103232,0.09087318337429376
461,103239,0.1244073378664346
462,103240,0.08272354456614261
463,103243,0.06837233332339662
464,103252,0.09779028315083074
465,103258,0.07610042948663562
466,103259,0.09988203197754311
467,103279,0.07055949117307173
468,103280,0.05279103472265093
469,103286,0.08335814207610065
470,103287,0.12284864936840707
471,103290,0.08897866311091335
472,103298,0.0913659000895465
473,103315,0.0488050288312864
474,103319,0.07657615270066781
475,103334,0.11258192678540524
476,103336,0.11380177509928907
477,103345,0.08683937812665767
478,103368,0.07651773992922994
479,103371,0.10512056085607553
480,103377,0.0715604789611362
481,103398,0.06103038018234429
482,103404,0.06060078251822244
483,103408,0.10711600200562293
484,103410,0.07632923645816679
485,103418,0.07299238594873177
486,103420,0.11458063446604846
487,103432,0.10313850288148366
488,103433,0.0703151997195563
489,103436,0.06415979976569834
490,103440,0.08347147994376024
491,103453,0.07787948970407368
492,103459,0.1050784375950551
493,103460,0.08075649570098231
494,103461,0.06319909512677964
495,103462,0.09080286327859771
496,103473,0.09539329420685519
497,103474,0.05223652736725927
498,103475,0.11299178373735036
499,103478,0.10908586197254033
500,103480,0.09614080346166305
501,103484,0.06356780252429742
502,103494,0.08938659766305618
503,103513,0.10656823832207359
504,103515,0.08559001628111426
505,103516,0.15422863804152234
506,103525,0.11023415789464495
507,103541,0.11544821514941118
508,103544,0.07122241938646531
509,103562,0.11673277301520649
510,103570,0.15690564267007545
511,103572,0.12440957240106484
512,103574,0.06861542260789348
513,103575,0.09251371518338197
514,103591,0.10718454684711343
515,103594,0.07173138429235351
516,103609,0.06432927817921859
517,103613,0.06707543349698013
518,103614,0.08026931291406675
519,103615,0.06069873744035709
520,103624,0.11000882917767135
521,103625,0.12988080140583236
522,103628,0.13530423145256676
523,103629,0.06671769776560525
524,103647,0.07706363277553807
525,103648,0.09358891730621664
526,103651,0.07345845063736119
527,103658,0.057223854510872356
528,103668,0.07642261448224039
529,103669,0.07598267852534307
530,103676,0.07994357890620529
531,103682,0.0766113135871994
532,103683,0.05857565224304796
533,103689,0.06647994889299326
534,103725,0.049258418226811145
535,103733,0.09702616176990708
536,103744,0.04959806271879676
537,103762,0.10262664252751869
538,103771,0.12390605536406152
539,103773,0.06265341336743642
540,103783,0.10403710857334522
541,103784,0.09776802761923985
542,103808,0.06520887955209176
543,103812,0.06779023981277155
544,103813,0.08744953220299415
545,103814,0.08778164244827502
546,103818,0.13467457221330648
547,103824,0.08403041743416129
548,103828,0.05347967398743751
549,103830,0.08511202061840477
550,103840,0.06364332093000893
551,103842,0.11042602303530612
552,103847,0.11666174294735829
553,103848,0.09418057124195668
554,103851,0.05789985316157958
555,103854,0.11547290940271727
556,103857,0.18227333995051012
557,103861,0.05756583433127452
558,103862,0.08375629402969478
559,103865,0.095767577009588
560,103870,0.05268599048683395
561,103876,0.09632174234140084
562,103891,0.14338105911824187
563,103908,0.067762083155182
564,103914,0.08459939667079196
565,103918,0.09526979427418567
566,103940,0.10035899339035165
567,103963,0.12806441234445196
568,103966,0.09915939335705617
569,103971,0.11928571641941509
570,103980,0.11003642887105776
571,103984,0.07805671593003756
572,103985,0.0856300607144437
573,103998,0.1256016806926637
574,104019,0.0763663110919805
575,104026,0.08856929507539281
576,104035,0.12295061117902657
577,104044,0.07587071838813846
578,104045,0.08465950865816957
579,104047,0.11229702688270352
580,104051,0.06430653638027688
581,104058,0.07776389849511728
582,104063,0.06847183204695118
583,104066,0.09122415409788308
584,104087,0.05066721311310349
585,104089,0.07548622320254221
586,104095,0.07992349362604774
587,104098,0.11483493870933499
588,104104,0.05592033803218906
589,104110,0.08900968967053617
590,104120,0.08351130154768742
591,104122,0.05833699340471939
592,104131,0.08344612054473653
593,104132,0.09225615770565469
594,104135,0.057072310194192455
595,104136,0.0836459838903634
596,104149,0.0733214018936683
597,104150,0.08382072077399333
598,104156,0.09115031900526413
599,104165,0.09033527162878834
600,104175,0.07565751716522166
601,104179,0.10432017042586476
602,104184,0.09271183714331914
603,104206,0.06513997495390432
604,104216,0.10255926323950659
605,104230,0.14882270937028208
606,104257,0.05776960449468234
607,104272,0.05186741654301544
608,104273,0.0883961714113255
609,104278,0.05021694380887428
610,104294,0.10126299303424825
611,104295,0.07453535163995369
612,104297,0.06541561319671604
613,104298,0.09520460937603241
614,104308,0.09998227053759147
615,104318,0.0806815061270632
616,104319,0.062352061870612784
617,104320,0.10474320662080548
618,104327,0.09970423353083248
619,104334,0.08807496458789925
620,104344,0.10563502203851191
621,104350,0.06754505803020137
622,104351,0.09696731541398564
623,104354,0.10624216661204333
624,104369,0.13104984137415257
625,104376,0.0884734639689534
626,104381,0.08393802331931668
627,104384,0.09614919517348604
628,104391,0.056020993797542905
629,104394,0.09186702407480761
630,104398,0.11934216052482599
631,104402,0.07423324217360427
632,104408,0.08719792787775527
633,104409,0.052724765086033125
634,104410,0.12417642520637537
635,104412,0.07973492543252542
636,104417,0.11513535455105743
637,104424,0.08870535692100338
638,104426,0.06591503648475489
639,104435,0.08362121315050723
640,104445,0.07050149201434315
641,104458,0.05781991952915429
642,104460,0.08608319162766805
643,104466,0.0753611243965816
644,104472,0.10431644865902019
645,104473,0.11572844978323524
646,104479,0.0541058143917863
647,104480,0.0774138163796241
648,104482,0.11624642538481195
649,104499,0.056451377704386387
650,104501,0.051353780754334104
651,104502,0.068798360966516
652,104506,0.08700775469676986
653,104510,0.060682645379190325
654,104512,0.05624998744470276
655,104520,0.13144397207928507
656,104528,0.10348180162753486
657,104529,0.09461993167586287
658,104541,0.10050862277199149
659,104578,0.05945199074044318
660,104584,0.08378327754365944
661,104588,0.10384316608879403
662,104602,0.0742035214509046
663,104610,0.05940026637588376
664,104611,0.08971097423014451
665,104618,0.11594369601343542
666,104620,0.0784452917498372
667,104622,0.05606565627495362
668,104624,0.07032202377544754
669,104625,0.09627192228702913
670,104634,0.12663432510743708
671,104639,0.1018852820639989
672,104646,0.07770598673695932
673,104647,0.06616403208276171
674,104652,0.05390360447116017
675,104670,0.08741624571949495
676,104677,0.07279991210527202
677,104685,0.11926909188761828
678,104691,0.09486966793659296
679,104696,0.07792446176349209
680,104699,0.06101776958488727
681,104712,0.11439898405845722
682,104714,0.07852127577233219
683,104717,0.0805303962397177
684,104718,0.0765957122088163
685,104740,0.06688902370778892
686,104741,0.09707262072540433
687,104743,0.04421877495621354
688,104744,0.0924124963752203
689,104747,0.10217567241016608
690,104767,0.08414230460714955
691,104772,0.20172405423620565
692,104776,0.13034617644080815
693,104779,0.06500025796348
694,104814,0.08373053918317161
695,104815,0.07743328926090372
696,104830,0.09691718729186764
697,104831,0.12038151706010179
698,104833,0.11174240654676362
699,104839,0.07348599383960595
700,104840,0.09104519275250633
701,104860,0.08351543163612202
702,104861,0.06017891960966315
703,104866,0.08539669135607783
704,104870,0.07071049287443298
705,104877,0.09383968426794742
706,104878,0.05777341566949228
707,104879,0.07530974027044995
708,104880,0.08997681511888296
709,104899,0.08153202602533269
710,104906,0.05663478233884955
711,104907,0.11301926812793629
712,104913,0.092204003619183
713,104916,0.11437898406124748
714,104921,0.09454126870023756
715,104930,0.07543453541419012
716,104931,0.09350301223255106
717,104936,0.09999301435107036
718,104937,0.07660072706931798
719,104942,0.07928592607243938
720,104943,0.07580628104298325
721,104969,0.10494833075504315
722,104972,0.1410146797319683
723,104988,0.0912830118610869
724,105013,0.10315126896154199
725,105015,0.0894805300722022
726,105019,0.06987000671430482
727,105027,0.09566056378963252
728,105030,0.1019529712431569
729,105035,0.1587182927388856
730,105041,0.06461983377298466
731,105051,0.13650908528750258
732,105056,0.07331820045178553
733,105067,0.1697472827806338
734,105071,0.09820838729424176
735,105072,0.062039573270372156
736,105074,0.1342624112154261
737,105091,0.10681060576022947
738,105101,0.07203601186392242
739,105103,0.08616196560671825
740,105134,0.09403030383268299
741,105139,0.0873498118800183
742,105142,0.13559857787031418
743,105146,0.08273364314963151
744,105163,0.0800776581017808
745,105168,0.10715726261756864
746,105172,0.05486679464664445
747,105176,0.127550083834489
748,105195,0.08396481420500901
749,105196,0.12697356459841364
750,105197,0.05942782808002947
751,105203,0.08539380746088325
752,105223,0.08201102666774006
753,105227,0.091469405497604
754,105228,0.05984710491185461
755,105230,0.11496558098189211
756,105231,0.13917400374710806
757,105239,0.07783078234996724
758,105242,0.11416857095991043
759,105244,0.08753985007555388
760,105245,0.10862403103417217
761,105248,0.049740885495982747
762,105249,0.07623275231008753
763,105266,0.1253921377083579
764,105271,0.1319945495899067
765,105276,0.10180600905802371
766,105282,0.10059487214503414
767,105292,0.08557924067738255
768,105297,0.04666759780287155
769,105332,0.11391535205638202
770,105333,0.07605868592330564
771,105343,0.060446630012562536
772,105344,0.05535221708097962
773,105345,0.09913785774355319
774,105357,0.08627834094547181
775,105359,0.08575159228072436
776,105366,0.07251396722966225
777,105367,0.10104554056947207
778,105370,0.04575156141183769
779,105377,0.08666575893146779
780,105390,0.09142160514346369
781,105399,0.06556496350710911
782,105403,0.07635573885177295
783,105404,0.08247134780031906
784,105414,0.06592803610922661
785,105417,0.08233468828176742
786,105425,0.12004448938241385
787,105452,0.06525497628164274
788,105454,0.11171473617612931
789,105456,0.12327950420464484
790,105470,0.09096268421485032
791,105471,0.05328982585678403
792,105483,0.08522662887124403
793,105493,0.10583365777124107
794,105508,0.12078599539770614
795,105514,0.09840546689293839
796,105515,0.05381159904578725
797,105528,0.12804908026955839
798,105529,0.06647661278286295
799,105531,0.06442991304896305
800,105532,0.0692629881446052
801,105558,0.05456050389574702
802,105574,0.08399255431895554
803,105578,0.05617660233962125
804,105584,0.14118344354088835
805,105595,0.1009766888693198
806,105617,0.10381546694742975
807,105618,0.07845039832284738
808,105621,0.07281311642292766
809,105625,0.0707442812287748
810,105629,0.07962781751537225
811,105630,0.059584219904637976
812,105634,0.06803731948045524
813,105635,0.09318936777943337
814,105641,0.08268075589438179
815,105647,0.10991970767805621
816,105648,0.07801208825680299
817,105655,0.06773711360323896
818,105657,0.06265297055945178
819,105672,0.1139563897590774
820,105678,0.08858957616440384
821,105682,0.07419048591469735
822,105691,0.08938126104911709
823,105692,0.07815592799767283
824,105706,0.1135451063148936
825,105712,0.11014261073306919
826,105720,0.08609168154967506
827,105734,0.07138207687948177
828,105735,0.08649843635079489
829,105736,0.08870745767760332
830,105737,0.0509955003294305
831,105738,0.1229801151769495
832,105740,0.1191437810516474
833,105744,0.06718995450420463
834,105747,0.1080776266909911
835,105749,0.10049840832367249
836,105754,0.08661179282053011
837,105758,0.06705102601919773
838,105760,0.07382320279671849
839,105767,0.08456968499708296
840,105784,0.11622767159334212
841,105791,0.08602549880579767
842,105802,0.0820711714172883
843,105807,0.11857040402951864
844,105809,0.07322734235919046
845,105816,0.08233541187279152
846,105817,0.05512179119269783
847,105824,0.11023193750876178
848,105832,0.10015314574626434
849,105856,0.08200841603380961
850,105865,0.0737950071496331
851,105899,0.07042229596698547
852,105906,0.0464145358230912
853,105916,0.08530204759076948
854,105923,0.09695723490178322
855,105937,0.09699243891912775
856,105965,0.062356642480177304
857,105966,0.0836382325606857
858,105968,0.07033232648825169
859,105973,0.07554405519612988
860,105976,0.10056929699514595
861,105978,0.06180847394855833
862,105979,0.06772288208843384
863,105991,0.09600992782402758
864,105998,0.07672492336902632
865,105999,0.08843819724953748
866,106000,0.09615623252490695
867,106001,0.08920085504418064
868,106010,0.07740358289119947
869,106011,0.09811420791303499
870,106013,0.10549181877180323
871,106015,0.08514080014237788
872,106026,0.06370536326110099
873,106032,0.06677693262750589
874,106035,0.0850764505288571
875,106040,0.078148596039737
876,106041,0.11965255742050351
877,106044,0.05153359970373679
878,106053,0.09727485854761461
879,106054,0.06112564267893584
880,106065,0.11305478043288868
881,106081,0.06697013568400818
882,106083,0.08870420878872783
883,106087,0.0891177250146206
884,106090,0.08799467859327713
885,106101,0.04797332861843472
886,106102,0.11569091159744514
887,106109,0.07572657780949152
888,106116,0.06139171560260991
889,106150,0.0633573196321739
890,106155,0.17758099345628436
891,106166,0.08934978984374509
892,106176,0.08051906824605512
893,106189,0.06450313426368516
894,106199,0.11003423301497156
895,106205,0.0998379489149155
896,106206,0.08656646309225968
897,106211,0.0824337420190258
898,106214,0.05916816894704505
899,106216,0.06932240075838043
900,106217,0.0942319182665608
901,106225,0.07457287650560107
902,106249,0.06297976570491114
903,106256,0.08277321531442519
904,106258,0.07043985266527224
905,106261,0.08721819404700962
906,106262,0.10408914096870725
907,106264,0.049339797070726256
908,106271,0.08791651522591942
909,106276,0.08035022168076049
910,106277,0.08587972191710964
911,106286,0.10152777493919903
912,106293,0.05976581024161035
913,106295,0.07276223958207485
914,106296,0.08953107924702246
915,106297,0.11572198134518936
916,106298,0.083351445104715
917,106311,0.0646738800976695
918,106314,0.11501428851082694
919,106320,0.10288281301004472
920,106334,0.09204820091208228
921,106346,0.07201158969886444
922,106347,0.06998700452043435
923,106349,0.08208645494660295
924,106354,0.0965351000852246
925,106360,0.06268138430170986
926,106373,0.07468206440248026
927,106377,0.06944073952957454
928,106386,0.10220191748872534
929,106387,0.09999236252210003
930,106391,0.05283947276343896
931,106401,0.1196492104155509
932,106411,0.11563254274509562
933,106413,0.1147950653145776
934,106426,0.09222863692243742
935,106427,0.06381223860855764
936,106428,0.11704647606120261
937,106434,0.09784293344078375
938,106438,0.08437858697991495
939,106440,0.09808872956307653
940,106441,0.059997429855231384
941,106452,0.11564310885177709
942,106453,0.08228040173373215
943,106454,0.09841080749105838
944,106457,0.08553358837877865
945,106484,0.06825743157532746
946,106488,0.1449081999424019
947,106491,0.08296017875775803
948,106514,0.08076365994797052
949,106527,0.08083522614487076
950,106528,0.07063593815608382
951,106529,0.05772972694454152
952,106534,0.11804525738311182
953,106550,0.10281185914910985
954,106577,0.07908309378496137
955,106585,0.12910249507345936
956,106590,0.06444213815647747
957,106607,0.07631480730891227
958,106610,0.10054074471170225
959,106611,0.08785408275169714
960,106612,0.12664162869317683
961,106624,0.058869981084011286
962,106631,0.06150417168923695
963,106647,0.16180170248178188
964,106660,0.11232191301797169
965,106674,0.09105997696216023
966,106687,0.0666487655149199
967,106712,0.10038392136094494
968,106713,0.08572623971875738
969,106717,0.06731921405216006
970,106720,0.0885632956781343
971,106721,0.08718946841227043
972,106724,0.0746676946514418
973,106735,0.09585460001398231
974,106739,0.0906614075303728
975,106740,0.08000812329345622
976,106754,0.06514636847717818
977,106760,0.16181755520667138
978,106761,0.09549859172425859
979,106784,0.11222130641930016
980,106787,0.08496014692818651
981,106797,0.06460733883021598
982,106798,0.07440387476485291
983,106802,0.11831792906740148
984,106803,0.09400321931789893
985,106804,0.14202950223787011
986,106805,0.07173605479917879
987,106810,0.11332914945144221
988,106812,0.09258428479891098
989,106813,0.06718242753187995
990,106817,0.06516306051157877
991,106822,0.1132414129700597
992,106823,0.0857930836025284
993,106827,0.057991403289671964
994,106841,0.07215771165045205
995,106851,0.0951170638946011
996,106852,0.09543169668499765
997,106853,0.14292919474231627
